Date,Product_ID,Product_Name,Category,Opening_Stock,Units_Sold,Stock_Received,Closing_Stock
2024-10-17,P129,Printer Paper V3,Office,205,1,6,210
2024-10-17,P152,Cleaning Kit V2,Home,233,3,5,235
2024-10-17,P166,Desk Mat V1,Accessories,181,4,2,179
2024-10-18,P110,USB Hub V2,Electronics,384,5,4,383
2024-10-18,P111,USB Hub V3,Electronics,274,4,4,274
2024-10-18,P130,File Folder V1,Office,391,5,8,394
2024-10-18,P153,Cleaning Kit V3,Home,328,1,6,333
2024-10-18,P172,Coffee V1,Grocery,255,2,2,255
2024-10-19,P105,Keyboard V3,Electronics,141,6,8,143
2024-10-19,P129,Printer Paper V3,Office,318,3,4,319
2024-10-19,P141,Storage Box V3,Home,349,2,0,347
2024-10-19,P150,LED Bulb V3,Home,229,2,3,230
2024-10-19,P178,Biscuits V1,Grocery,334,4,2,332
2024-10-20,P103,Keyboard V1,Electronics,299,3,7,303
2024-10-20,P105,Keyboard V3,Electronics,204,3,3,204
2024-10-20,P120,Notebook V3,Office,165,5,9,169
2024-10-20,P126,Desk Lamp V3,Office,306,3,3,306
2024-10-20,P136,Water Bottle V1,Home,249,3,4,250
2024-10-20,P139,Storage Box V1,Home,92,3,7,96
2024-10-20,P172,Coffee V1,Grocery,236,1,6,241
2024-10-20,P174,Coffee V3,Grocery,163,4,6,165
2024-10-21,P102,Wireless Mouse V3,Electronics,318,3,0,315
2024-10-21,P105,Keyboard V3,Electronics,202,2,2,202
2024-10-21,P128,Printer Paper V2,Office,215,1,5,219
2024-10-21,P129,Printer Paper V3,Office,263,4,1,260
2024-10-21,P160,Charging Cable V1,Accessories,367,3,5,369
2024-10-21,P166,Desk Mat V1,Accessories,90,3,4,91
2024-10-21,P172,Coffee V1,Grocery,232,3,4,233
2024-10-22,P109,USB Hub V1,Electronics,169,3,3,169
2024-10-22,P157,Phone Case V1,Accessories,347,2,8,353
2024-10-22,P174,Coffee V3,Grocery,253,3,1,251
2024-10-23,P108,Headphones V3,Electronics,301,7,8,302
2024-10-23,P122,Office Chair V2,Office,133,2,2,133
2024-10-23,P130,File Folder V1,Office,410,1,3,412
2024-10-23,P143,Table Clock V2,Home,145,3,2,144
2024-10-23,P148,LED Bulb V1,Home,291,2,2,291
2024-10-23,P162,Charging Cable V3,Accessories,171,4,3,170
2024-10-23,P174,Coffee V3,Grocery,156,2,4,158
2024-10-24,P123,Office Chair V3,Office,187,3,1,185
2024-10-24,P131,File Folder V2,Office,171,5,1,167
2024-10-24,P134,Stapler V2,Office,322,6,3,319
2024-10-24,P151,Cleaning Kit V1,Home,166,3,6,169
2024-10-24,P157,Phone Case V1,Accessories,322,2,7,327
2024-10-24,P173,Coffee V2,Grocery,260,5,5,260
2024-10-24,P175,Tea V1,Grocery,184,1,2,185
2024-10-25,P126,Desk Lamp V3,Office,267,2,8,273
2024-10-25,P129,Printer Paper V3,Office,290,4,1,287
2024-10-25,P146,Cushion V2,Home,242,4,4,242
2024-10-25,P156,Laptop Bag V3,Accessories,356,2,5,359
2024-10-25,P172,Coffee V1,Grocery,150,2,4,152
2024-10-25,P173,Coffee V2,Grocery,324,2,4,326
2024-10-26,P109,USB Hub V1,Electronics,212,2,4,214
2024-10-26,P128,Printer Paper V2,Office,220,3,1,218
2024-10-26,P144,Table Clock V3,Home,280,5,1,276
2024-10-26,P148,LED Bulb V1,Home,181,1,6,186
2024-10-26,P150,LED Bulb V3,Home,121,8,1,114
2024-10-26,P153,Cleaning Kit V3,Home,309,2,3,310
2024-10-26,P172,Coffee V1,Grocery,151,5,3,149
2024-10-26,P176,Tea V2,Grocery,361,6,2,357
2024-10-27,P117,Bluetooth Speaker V3,Electronics,252,1,6,257
2024-10-27,P145,Cushion V1,Home,139,2,7,144
2024-10-27,P171,Travel Pouch V3,Accessories,284,2,7,289
2024-10-28,P105,Keyboard V3,Electronics,163,6,3,160
2024-10-28,P123,Office Chair V3,Office,183,1,5,187
2024-10-28,P133,Stapler V1,Office,66,1,6,71
2024-10-28,P157,Phone Case V1,Accessories,328,2,3,329
2024-10-29,P145,Cushion V1,Home,168,4,2,166
2024-10-29,P147,Cushion V3,Home,292,1,4,295
2024-10-29,P148,LED Bulb V1,Home,242,2,4,244
2024-10-29,P157,Phone Case V1,Accessories,235,5,0,230
2024-10-29,P160,Charging Cable V1,Accessories,412,1,4,415
2024-10-29,P168,Desk Mat V3,Accessories,434,6,1,429
2024-10-30,P122,Office Chair V2,Office,216,2,4,218
2024-10-30,P146,Cushion V2,Home,313,2,6,317
2024-10-30,P155,Laptop Bag V2,Accessories,275,1,5,279
2024-10-30,P157,Phone Case V1,Accessories,320,1,4,323
2024-10-30,P168,Desk Mat V3,Accessories,427,5,3,425
2024-10-31,P115,Bluetooth Speaker V1,Electronics,252,1,6,257
2024-10-31,P153,Cleaning Kit V3,Home,396,1,3,398
2024-11-01,P105,Keyboard V3,Electronics,116,2,2,116
2024-11-01,P117,Bluetooth Speaker V3,Electronics,309,7,5,307
2024-11-01,P128,Printer Paper V2,Office,175,4,8,179
2024-11-01,P135,Stapler V3,Office,395,6,5,394
2024-11-01,P159,Phone Case V3,Accessories,309,2,6,313
2024-11-02,P108,Headphones V3,Electronics,388,6,2,384
2024-11-02,P114,Webcam V3,Electronics,293,3,3,293
2024-11-02,P137,Water Bottle V2,Home,191,3,5,193
2024-11-02,P154,Laptop Bag V1,Accessories,361,2,2,361
2024-11-02,P170,Travel Pouch V2,Accessories,264,2,3,265
2024-11-03,P101,Wireless Mouse V2,Electronics,210,3,4,211
2024-11-03,P139,Storage Box V1,Home,179,2,2,179
2024-11-03,P142,Table Clock V1,Home,240,3,4,241
2024-11-03,P145,Cushion V1,Home,99,1,4,102
2024-11-03,P146,Cushion V2,Home,279,1,2,280
2024-11-04,P100,Wireless Mouse V1,Electronics,170,3,4,171
2024-11-04,P128,Printer Paper V2,Office,176,6,4,174
2024-11-04,P140,Storage Box V2,Home,195,1,4,198
2024-11-04,P145,Cushion V1,Home,107,1,5,111
2024-11-04,P172,Coffee V1,Grocery,139,3,4,140
2024-11-04,P175,Tea V1,Grocery,234,3,4,235
2024-11-05,P106,Headphones V1,Electronics,408,3,4,409
2024-11-05,P128,Printer Paper V2,Office,175,2,4,177
2024-11-05,P138,Water Bottle V3,Home,80,6,2,76
2024-11-05,P150,LED Bulb V3,Home,138,4,7,141
2024-11-05,P164,Power Bank V2,Accessories,206,1,4,209
2024-11-06,P100,Wireless Mouse V1,Electronics,187,3,4,188
2024-11-06,P114,Webcam V3,Electronics,302,2,4,304
2024-11-06,P136,Water Bottle V1,Home,217,4,5,218
2024-11-06,P148,LED Bulb V1,Home,199,2,4,201
2024-11-06,P157,Phone Case V1,Accessories,315,2,5,318
2024-11-06,P166,Desk Mat V1,Accessories,133,1,3,135
2024-11-06,P171,Travel Pouch V3,Accessories,273,3,3,273
2024-11-07,P117,Bluetooth Speaker V3,Electronics,326,3,0,323
2024-11-07,P121,Office Chair V1,Office,254,1,3,256
2024-11-07,P158,Phone Case V2,Accessories,258,1,6,263
2024-11-08,P106,Headphones V1,Electronics,290,2,1,289
2024-11-08,P108,Headphones V3,Electronics,440,2,5,443
2024-11-08,P129,Printer Paper V3,Office,239,2,4,241
2024-11-08,P145,Cushion V1,Home,178,2,5,181
2024-11-08,P156,Laptop Bag V3,Accessories,413,3,3,413
2024-11-08,P162,Charging Cable V3,Accessories,67,2,5,70
2024-11-09,P114,Webcam V3,Electronics,371,1,4,374
2024-11-09,P125,Desk Lamp V2,Office,272,4,4,272
2024-11-09,P131,File Folder V2,Office,220,5,4,219
2024-11-09,P157,Phone Case V1,Accessories,376,3,9,382
2024-11-09,P165,Power Bank V3,Accessories,201,2,6,205
2024-11-10,P101,Wireless Mouse V2,Electronics,280,5,4,279
2024-11-10,P103,Keyboard V1,Electronics,240,1,2,241
2024-11-10,P163,Power Bank V1,Accessories,319,1,3,321
2024-11-10,P171,Travel Pouch V3,Accessories,267,2,3,268
2024-11-11,P107,Headphones V2,Electronics,86,1,2,87
2024-11-11,P131,File Folder V2,Office,233,4,2,231
2024-11-11,P135,Stapler V3,Office,385,1,4,388
2024-11-11,P153,Cleaning Kit V3,Home,436,1,3,438
2024-11-11,P157,Phone Case V1,Accessories,327,1,7,333
2024-11-12,P105,Keyboard V3,Electronics,157,6,6,157
2024-11-12,P106,Headphones V1,Electronics,415,2,3,416
2024-11-12,P112,Webcam V1,Electronics,287,1,8,294
2024-11-12,P119,Notebook V2,Office,332,4,3,331
2024-11-12,P134,Stapler V2,Office,174,3,5,176
2024-11-12,P135,Stapler V3,Office,295,3,3,295
2024-11-12,P141,Storage Box V3,Home,256,2,4,258
2024-11-12,P142,Table Clock V1,Home,128,3,3,128
2024-11-12,P143,Table Clock V2,Home,225,2,3,226
2024-11-12,P145,Cushion V1,Home,88,1,6,93
2024-11-12,P168,Desk Mat V3,Accessories,418,6,6,418
2024-11-13,P107,Headphones V2,Electronics,73,1,8,80
2024-11-13,P124,Desk Lamp V1,Office,196,5,2,193
2024-11-13,P132,File Folder V3,Office,287,2,5,290
2024-11-13,P156,Laptop Bag V3,Accessories,441,4,4,441
2024-11-13,P161,Charging Cable V2,Accessories,246,4,7,249
2024-11-13,P162,Charging Cable V3,Accessories,81,2,2,81
2024-11-13,P169,Travel Pouch V1,Accessories,207,4,2,205
2024-11-13,P172,Coffee V1,Grocery,220,1,2,221
2024-11-13,P175,Tea V1,Grocery,172,3,6,175
2024-11-13,P178,Biscuits V1,Grocery,318,2,7,323
2024-11-14,P131,File Folder V2,Office,252,6,3,249
2024-11-14,P140,Storage Box V2,Home,173,3,2,172
2024-11-14,P149,LED Bulb V2,Home,178,4,4,178
2024-11-14,P155,Laptop Bag V2,Accessories,286,2,5,289
2024-11-14,P163,Power Bank V1,Accessories,345,6,2,341
2024-11-14,P164,Power Bank V2,Accessories,215,2,4,217
2024-11-14,P168,Desk Mat V3,Accessories,327,1,4,330
2024-11-15,P112,Webcam V1,Electronics,303,5,2,300
2024-11-15,P122,Office Chair V2,Office,217,1,2,218
2024-11-15,P133,Stapler V1,Office,96,2,6,100
2024-11-15,P157,Phone Case V1,Accessories,349,1,4,352
2024-11-16,P114,Webcam V3,Electronics,345,1,5,349
2024-11-16,P129,Printer Paper V3,Office,227,1,6,232
2024-11-16,P163,Power Bank V1,Accessories,405,6,8,407
2024-11-16,P176,Tea V2,Grocery,369,2,3,370
2024-11-17,P113,Webcam V2,Electronics,94,3,5,96
2024-11-17,P141,Storage Box V3,Home,289,3,3,289
2024-11-17,P156,Laptop Bag V3,Accessories,393,7,2,388
2024-11-17,P161,Charging Cable V2,Accessories,250,1,3,252
2024-11-18,P101,Wireless Mouse V2,Electronics,219,4,6,221
2024-11-18,P107,Headphones V2,Electronics,62,2,9,69
2024-11-18,P128,Printer Paper V2,Office,179,4,6,181
2024-11-18,P143,Table Clock V2,Home,202,2,6,206
2024-11-18,P144,Table Clock V3,Home,188,5,4,187
2024-11-18,P176,Tea V2,Grocery,378,2,5,381
2024-11-19,P104,Keyboard V2,Electronics,271,2,5,274
2024-11-19,P107,Headphones V2,Electronics,128,2,4,130
2024-11-19,P122,Office Chair V2,Office,134,2,3,135
2024-11-19,P146,Cushion V2,Home,311,2,2,311
2024-11-19,P164,Power Bank V2,Accessories,217,3,8,222
2024-11-20,P114,Webcam V3,Electronics,391,2,5,394
2024-11-20,P116,Bluetooth Speaker V2,Electronics,225,4,4,225
2024-11-20,P126,Desk Lamp V3,Office,212,1,3,214
2024-11-20,P137,Water Bottle V2,Home,106,4,7,109
2024-11-20,P146,Cushion V2,Home,328,5,5,328
2024-11-20,P161,Charging Cable V2,Accessories,319,6,2,315
2024-11-21,P105,Keyboard V3,Electronics,220,1,1,220
2024-11-21,P122,Office Chair V2,Office,208,3,5,210
2024-11-21,P128,Printer Paper V2,Office,237,4,5,238
2024-11-21,P165,Power Bank V3,Accessories,92,1,5,96
2024-11-22,P109,USB Hub V1,Electronics,209,1,4,212
2024-11-22,P114,Webcam V3,Electronics,410,4,6,412
2024-11-22,P128,Printer Paper V2,Office,168,2,1,167
2024-11-22,P152,Cleaning Kit V2,Home,213,3,3,213
2024-11-22,P164,Power Bank V2,Accessories,236,7,6,235
2024-11-22,P178,Biscuits V1,Grocery,265,1,5,269
2024-11-23,P122,Office Chair V2,Office,119,1,4,122
2024-11-23,P129,Printer Paper V3,Office,346,6,2,342
2024-11-23,P137,Water Bottle V2,Home,98,3,3,98
2024-11-23,P175,Tea V1,Grocery,257,1,4,260
2024-11-24,P132,File Folder V3,Office,272,4,1,269
2024-11-24,P137,Water Bottle V2,Home,187,4,1,184
2024-11-24,P142,Table Clock V1,Home,231,6,1,226
2024-11-24,P143,Table Clock V2,Home,124,2,9,131
2024-11-24,P149,LED Bulb V2,Home,111,5,4,110
2024-11-24,P159,Phone Case V3,Accessories,224,2,3,225
2024-11-24,P171,Travel Pouch V3,Accessories,272,3,3,272
2024-11-25,P107,Headphones V2,Electronics,71,2,3,72
2024-11-25,P108,Headphones V3,Electronics,405,6,4,403
2024-11-25,P110,USB Hub V2,Electronics,368,2,3,369
2024-11-25,P133,Stapler V1,Office,188,2,2,188
2024-11-25,P143,Table Clock V2,Home,215,6,6,215
2024-11-25,P146,Cushion V2,Home,362,4,5,363
2024-11-26,P103,Keyboard V1,Electronics,300,2,3,301
2024-11-26,P113,Webcam V2,Electronics,165,2,3,166
2024-11-26,P123,Office Chair V3,Office,175,1,2,176
2024-11-26,P136,Water Bottle V1,Home,203,6,3,200
2024-11-26,P147,Cushion V3,Home,208,3,6,211
2024-11-26,P162,Charging Cable V3,Accessories,73,1,4,76
2024-11-27,P146,Cushion V2,Home,248,1,5,252
2024-11-27,P156,Laptop Bag V3,Accessories,351,4,4,351
2024-11-28,P104,Keyboard V2,Electronics,410,3,5,412
2024-11-28,P132,File Folder V3,Office,304,2,6,308
2024-11-28,P137,Water Bottle V2,Home,188,2,7,193
2024-11-28,P153,Cleaning Kit V3,Home,325,2,6,329
2024-11-28,P176,Tea V2,Grocery,385,2,2,385
2024-11-29,P127,Printer Paper V1,Office,409,6,5,408
2024-11-29,P129,Printer Paper V3,Office,334,2,4,336
2024-11-29,P132,File Folder V3,Office,291,3,6,294
2024-11-29,P178,Biscuits V1,Grocery,194,1,3,196
2024-11-29,P179,Biscuits V2,Grocery,171,4,3,170
2024-11-30,P113,Webcam V2,Electronics,216,2,6,220
2024-11-30,P123,Office Chair V3,Office,112,1,5,116
2024-11-30,P132,File Folder V3,Office,246,6,5,245
2024-11-30,P161,Charging Cable V2,Accessories,379,2,2,379
2024-12-01,P121,Office Chair V1,Office,379,1,3,381
2024-12-01,P133,Stapler V1,Office,116,1,4,119
2024-12-01,P141,Storage Box V3,Home,326,6,5,325
2024-12-01,P152,Cleaning Kit V2,Home,111,2,3,112
2024-12-01,P173,Coffee V2,Grocery,321,5,3,319
2024-12-01,P174,Coffee V3,Grocery,228,3,2,227
2024-12-02,P130,File Folder V1,Office,410,1,4,413
2024-12-02,P133,Stapler V1,Office,91,3,3,91
2024-12-02,P158,Phone Case V2,Accessories,290,2,4,292
2024-12-03,P149,LED Bulb V2,Home,140,2,3,141
2024-12-03,P151,Cleaning Kit V1,Home,248,2,1,247
2024-12-03,P152,Cleaning Kit V2,Home,157,2,5,160
2024-12-03,P158,Phone Case V2,Accessories,329,3,6,332
2024-12-04,P126,Desk Lamp V3,Office,209,4,6,211
2024-12-04,P135,Stapler V3,Office,371,2,2,371
2024-12-04,P152,Cleaning Kit V2,Home,171,2,5,174
2024-12-05,P104,Keyboard V2,Electronics,351,7,6,350
2024-12-05,P122,Office Chair V2,Office,114,2,4,116
2024-12-06,P100,Wireless Mouse V1,Electronics,234,6,6,234
2024-12-06,P122,Office Chair V2,Office,155,1,4,158
2024-12-06,P129,Printer Paper V3,Office,276,1,3,278
2024-12-06,P144,Table Clock V3,Home,262,6,0,256
2024-12-06,P154,Laptop Bag V1,Accessories,386,4,1,383
2024-12-06,P163,Power Bank V1,Accessories,311,2,1,310
2024-12-06,P170,Travel Pouch V2,Accessories,149,4,4,149
2024-12-08,P122,Office Chair V2,Office,83,3,2,82
2024-12-08,P143,Table Clock V2,Home,180,1,4,183
2024-12-08,P148,LED Bulb V1,Home,149,6,3,146
2024-12-09,P103,Keyboard V1,Electronics,255,5,0,250
2024-12-09,P105,Keyboard V3,Electronics,226,1,5,230
2024-12-09,P117,Bluetooth Speaker V3,Electronics,283,7,1,277
2024-12-09,P175,Tea V1,Grocery,196,6,5,195
2024-12-10,P104,Keyboard V2,Electronics,290,2,6,294
2024-12-10,P112,Webcam V1,Electronics,323,4,9,328
2024-12-10,P120,Notebook V3,Office,69,3,4,70
2024-12-10,P129,Printer Paper V3,Office,249,2,2,249
2024-12-10,P140,Storage Box V2,Home,114,4,4,114
2024-12-10,P155,Laptop Bag V2,Accessories,236,8,4,232
2024-12-10,P167,Desk Mat V2,Accessories,253,1,6,258
2024-12-11,P108,Headphones V3,Electronics,309,5,3,307
2024-12-11,P126,Desk Lamp V3,Office,288,2,4,290
2024-12-11,P128,Printer Paper V2,Office,139,3,7,143
2024-12-11,P129,Printer Paper V3,Office,313,4,3,312
2024-12-11,P168,Desk Mat V3,Accessories,398,3,6,401
2024-12-11,P172,Coffee V1,Grocery,193,3,9,199
2024-12-12,P104,Keyboard V2,Electronics,297,1,5,301
2024-12-12,P147,Cushion V3,Home,324,6,4,322
2024-12-12,P160,Charging Cable V1,Accessories,370,1,2,371
2024-12-12,P165,Power Bank V3,Accessories,147,5,3,145
2024-12-13,P127,Printer Paper V1,Office,375,2,6,379
2024-12-13,P160,Charging Cable V1,Accessories,327,1,4,330
2024-12-14,P101,Wireless Mouse V2,Electronics,274,3,4,275
2024-12-14,P109,USB Hub V1,Electronics,178,1,3,180
2024-12-14,P119,Notebook V2,Office,245,3,4,246
2024-12-14,P137,Water Bottle V2,Home,180,7,8,181
2024-12-14,P160,Charging Cable V1,Accessories,298,1,1,298
2024-12-15,P139,Storage Box V1,Home,70,4,4,70
2024-12-15,P140,Storage Box V2,Home,90,2,3,91
2024-12-15,P142,Table Clock V1,Home,127,3,3,127
2024-12-15,P173,Coffee V2,Grocery,290,2,5,293
2024-12-15,P178,Biscuits V1,Grocery,291,2,2,291
2024-12-15,P179,Biscuits V2,Grocery,218,1,5,222
2024-12-16,P101,Wireless Mouse V2,Electronics,205,1,4,208
2024-12-16,P128,Printer Paper V2,Office,215,1,6,220
2024-12-16,P175,Tea V1,Grocery,189,4,6,191
2024-12-17,P116,Bluetooth Speaker V2,Electronics,290,5,2,287
2024-12-17,P122,Office Chair V2,Office,128,1,6,133
2024-12-17,P131,File Folder V2,Office,178,3,3,178
2024-12-17,P154,Laptop Bag V1,Accessories,301,3,4,302
2024-12-17,P168,Desk Mat V3,Accessories,369,2,2,369
2024-12-18,P100,Wireless Mouse V1,Electronics,267,3,4,268
2024-12-18,P102,Wireless Mouse V3,Electronics,275,3,2,274
2024-12-18,P139,Storage Box V1,Home,82,2,2,82
2024-12-18,P141,Storage Box V3,Home,302,3,5,304
2024-12-18,P144,Table Clock V3,Home,257,4,3,256
2024-12-18,P169,Travel Pouch V1,Accessories,301,4,2,299
2024-12-18,P177,Tea V3,Grocery,70,5,3,68
2024-12-18,P178,Biscuits V1,Grocery,213,3,5,215
2024-12-19,P108,Headphones V3,Electronics,404,4,5,405
2024-12-19,P123,Office Chair V3,Office,95,1,2,96
2024-12-19,P132,File Folder V3,Office,294,1,4,297
2024-12-19,P176,Tea V2,Grocery,349,8,6,347
2024-12-20,P112,Webcam V1,Electronics,270,1,2,271
2024-12-20,P123,Office Chair V3,Office,162,1,4,165
2024-12-20,P132,File Folder V3,Office,204,3,2,203
2024-12-20,P135,Stapler V3,Office,317,2,2,317
2024-12-20,P152,Cleaning Kit V2,Home,111,1,2,112
2024-12-20,P159,Phone Case V3,Accessories,301,1,4,304
2024-12-20,P160,Charging Cable V1,Accessories,408,2,10,416
2024-12-21,P105,Keyboard V3,Electronics,229,3,3,229
2024-12-21,P107,Headphones V2,Electronics,125,4,4,125
2024-12-21,P126,Desk Lamp V3,Office,288,1,4,291
2024-12-21,P152,Cleaning Kit V2,Home,241,3,6,244
2024-12-21,P153,Cleaning Kit V3,Home,322,2,4,324
2024-12-21,P164,Power Bank V2,Accessories,224,2,5,227
2024-12-22,P110,USB Hub V2,Electronics,349,1,5,353
2024-12-22,P123,Office Chair V3,Office,108,1,3,110
2024-12-22,P130,File Folder V1,Office,323,3,3,323
2024-12-22,P135,Stapler V3,Office,346,4,2,344
2024-12-22,P141,Storage Box V3,Home,265,3,5,267
2024-12-22,P155,Laptop Bag V2,Accessories,299,5,4,298
2024-12-22,P163,Power Bank V1,Accessories,354,2,10,362
2024-12-22,P164,Power Bank V2,Accessories,215,1,5,219
2024-12-23,P110,USB Hub V2,Electronics,335,3,2,334
2024-12-23,P119,Notebook V2,Office,223,3,2,222
2024-12-23,P126,Desk Lamp V3,Office,243,1,1,243
2024-12-23,P132,File Folder V3,Office,209,2,1,208
2024-12-23,P163,Power Bank V1,Accessories,304,5,3,302
2024-12-24,P104,Keyboard V2,Electronics,390,5,4,389
2024-12-24,P123,Office Chair V3,Office,124,4,4,124
2024-12-24,P128,Printer Paper V2,Office,108,6,6,108
2024-12-24,P150,LED Bulb V3,Home,154,4,4,154
2024-12-24,P177,Tea V3,Grocery,138,3,4,139
2024-12-25,P114,Webcam V3,Electronics,321,1,3,323
2024-12-25,P119,Notebook V2,Office,247,3,2,246
2024-12-25,P162,Charging Cable V3,Accessories,73,3,4,74
2024-12-25,P166,Desk Mat V1,Accessories,173,1,1,173
2024-12-26,P153,Cleaning Kit V3,Home,417,1,6,422
2024-12-26,P158,Phone Case V2,Accessories,197,4,5,198
2024-12-27,P127,Printer Paper V1,Office,355,2,4,357
2024-12-27,P163,Power Bank V1,Accessories,374,3,5,376
2024-12-28,P104,Keyboard V2,Electronics,272,4,2,270
2024-12-28,P139,Storage Box V1,Home,182,5,2,179
2024-12-29,P108,Headphones V3,Electronics,380,2,1,379
2024-12-29,P117,Bluetooth Speaker V3,Electronics,276,5,2,273
2024-12-29,P124,Desk Lamp V1,Office,264,3,4,265
2024-12-29,P136,Water Bottle V1,Home,303,1,4,306
2024-12-30,P114,Webcam V3,Electronics,288,1,1,288
2024-12-30,P163,Power Bank V1,Accessories,294,3,3,294
2024-12-31,P114,Webcam V3,Electronics,419,6,5,418
2024-12-31,P116,Bluetooth Speaker V2,Electronics,345,5,6,346
2024-12-31,P142,Table Clock V1,Home,161,4,1,158
2024-12-31,P172,Coffee V1,Grocery,250,1,4,253
2024-12-31,P175,Tea V1,Grocery,220,2,2,220
2024-12-31,P179,Biscuits V2,Grocery,259,1,6,264
2025-01-01,P102,Wireless Mouse V3,Electronics,277,3,1,275
2025-01-01,P103,Keyboard V1,Electronics,307,2,2,307
2025-01-01,P115,Bluetooth Speaker V1,Electronics,315,2,5,318
2025-01-01,P126,Desk Lamp V3,Office,230,4,0,226
2025-01-01,P139,Storage Box V1,Home,113,1,0,112
2025-01-01,P160,Charging Cable V1,Accessories,426,4,4,426
2025-01-02,P108,Headphones V3,Electronics,378,1,6,383
2025-01-02,P120,Notebook V3,Office,144,1,5,148
2025-01-02,P121,Office Chair V1,Office,389,1,4,392
2025-01-02,P141,Storage Box V3,Home,259,2,2,259
2025-01-02,P147,Cushion V3,Home,276,1,7,282
2025-01-02,P161,Charging Cable V2,Accessories,326,2,2,326
2025-01-02,P163,Power Bank V1,Accessories,359,2,9,366
2025-01-02,P177,Tea V3,Grocery,111,1,6,116
2025-01-03,P133,Stapler V1,Office,142,5,4,141
2025-01-03,P139,Storage Box V1,Home,149,2,0,147
2025-01-03,P141,Storage Box V3,Home,265,6,2,261
2025-01-03,P145,Cushion V1,Home,154,3,5,156
2025-01-03,P152,Cleaning Kit V2,Home,165,5,5,165
2025-01-03,P153,Cleaning Kit V3,Home,416,2,9,423
2025-01-04,P102,Wireless Mouse V3,Electronics,243,1,2,244
2025-01-04,P110,USB Hub V2,Electronics,344,1,6,349
2025-01-04,P118,Notebook V1,Office,362,1,1,362
2025-01-04,P125,Desk Lamp V2,Office,303,1,7,309
2025-01-04,P136,Water Bottle V1,Home,276,3,4,277
2025-01-05,P115,Bluetooth Speaker V1,Electronics,373,3,10,380
2025-01-05,P119,Notebook V2,Office,302,2,5,305
2025-01-05,P148,LED Bulb V1,Home,291,3,3,291
2025-01-05,P158,Phone Case V2,Accessories,279,1,6,284
2025-01-06,P122,Office Chair V2,Office,81,2,3,82
2025-01-06,P144,Table Clock V3,Home,259,1,6,264
2025-01-06,P153,Cleaning Kit V3,Home,326,2,4,328
2025-01-06,P168,Desk Mat V3,Accessories,334,3,2,333
2025-01-07,P100,Wireless Mouse V1,Electronics,225,1,6,230
2025-01-07,P137,Water Bottle V2,Home,171,2,3,172
2025-01-07,P139,Storage Box V1,Home,80,4,5,81
2025-01-07,P165,Power Bank V3,Accessories,181,2,5,184
2025-01-07,P170,Travel Pouch V2,Accessories,163,2,6,167
2025-01-07,P176,Tea V2,Grocery,388,1,0,387
2025-01-08,P138,Water Bottle V3,Home,216,3,8,221
2025-01-09,P111,USB Hub V3,Electronics,385,3,6,388
2025-01-09,P112,Webcam V1,Electronics,316,3,5,318
2025-01-09,P113,Webcam V2,Electronics,131,2,2,131
2025-01-09,P114,Webcam V3,Electronics,340,6,2,336
2025-01-09,P121,Office Chair V1,Office,295,4,4,295
2025-01-09,P142,Table Clock V1,Home,211,3,5,213
2025-01-09,P166,Desk Mat V1,Accessories,104,5,6,105
2025-01-10,P103,Keyboard V1,Electronics,262,1,1,262
2025-01-10,P110,USB Hub V2,Electronics,320,6,2,316
2025-01-10,P120,Notebook V3,Office,175,1,7,181
2025-01-10,P137,Water Bottle V2,Home,65,2,2,65
2025-01-10,P146,Cushion V2,Home,286,1,4,289
2025-01-10,P161,Charging Cable V2,Accessories,250,3,6,253
2025-01-10,P166,Desk Mat V1,Accessories,66,3,2,65
2025-01-10,P171,Travel Pouch V3,Accessories,242,7,4,239
2025-01-11,P101,Wireless Mouse V2,Electronics,184,1,3,186
2025-01-11,P107,Headphones V2,Electronics,82,1,5,86
2025-01-11,P131,File Folder V2,Office,286,4,5,287
2025-01-11,P149,LED Bulb V2,Home,108,3,5,110
2025-01-11,P163,Power Bank V1,Accessories,352,4,7,355
2025-01-11,P168,Desk Mat V3,Accessories,407,5,5,407
